source,sheet_outcome,queue_id,project_name,pto,study_area,poi,county,state,tech_1,mw_1,tech_2,mw_2,tech_3,mw_3,mw_poi,date_received,date_queue,date_cod_requested,date_cod_current_or_actual,status_raw,study_process,date_withdrawn,withdraw_reason
public_queue,active,1463,SOLANO 4 WIND,PGAE,Northern,Birds Landing 230 kV,SOLANO,CA,wind,92.354,,,,,90.8,2018-04-04,2018-04-16 07:00:00,2023-03-31 07:00:00,2025-05-31 07:00:00,ACTIVE,C11,,
public_queue,active,1479,KEY STORAGE 1,PGAE,Fresno,Gates 500 kV,FRESNO,CA,storage,309.3,,,,,300.1,2018-04-11,2018-04-16 07:00:00,2022-12-01 08:00:00,2026-10-01 07:00:00,ACTIVE,C11,,
public_queue,active,1493,AZALEA,PGAE,Kern,Arco 70 kV,KERN,CA,solar,61.3,storage,38.0,,,60.0,2018-04-16,2018-04-16 07:00:00,2022-11-01 07:00:00,2025-09-12 07:00:00,ACTIVE,C11,,
public_queue,active,1495,CHALAN SOLAR,PGAE,Kern,Arco 230 kV,KERN,CA,storage,25.2,solar,66.6,,,64.9,2018-04-13,2018-04-16 07:00:00,2021-12-01 08:00:00,2026-04-12 07:00:00,ACTIVE,C11,,
public_queue,active,1496,DESCENDANT RANCH 1,PGAE,Northern,Delevan 230 kV,COLUSA,CA,storage,510.0,solar,513.5,,,500.0,2018-04-11,2018-04-16 07:00:00,2023-12-01 08:00:00,2034-02-27 08:00:00,ACTIVE,C11,,
public_queue,active,1499,JASMINE,PGAE,Kern,Lakeview 70 kV,KERN,CA,solar,71.161,storage,70.0,,,70.0,2018-04-16,2018-04-16 07:00:00,2022-11-01 07:00:00,2026-08-31 07:00:00,ACTIVE,C11,,
public_queue,active,1507,PROSPECT ENERGY STORAGE,PGAE,Northern,Gold Hill 60 kV,SACRAMENTO,CA,storage,58.75,,,,,49.9,2018-04-16,2018-04-16 07:00:00,2022-06-01 07:00:00,2028-06-01 07:00:00,ACTIVE,C11,,
public_queue,active,1510,BELLEFIELD SOLAR FARM,SCE,Northern,Windhub Substation 230kV,KERN,CA,solar,500.0,storage,500.0,,,500.0,2018-04-16,2018-04-16 07:00:00,2022-10-01 07:00:00,2025-08-01 07:00:00,ACTIVE,C11,,
public_queue,active,1518,SANBORN SOLAR 2,SCE,Northern,Windhub Substation 230kV,KERN,CA,solar,334.0,storage,372.5,,,500.0,2018-04-13,2018-04-16 07:00:00,2022-12-31 08:00:00,2025-10-01 07:00:00,ACTIVE,C11,,
public_queue,active,1519,BALDY MESA 2,SCE,NOL,Roadway Substation 115kV,SAN BERNARDINO,CA,solar,50.0,storage,75.0,,,100.0,2018-04-15,2018-04-16 07:00:00,2021-12-15 08:00:00,2026-11-01 07:00:00,ACTIVE,C11,,
public_queue,active,1522,ARIDA SOLAR FARM,SCE,EOP,Mohave Substation 500kV,CLARK,NV,storage,370.0,solar,370.0,,,370.0,2018-04-16,2018-04-16 07:00:00,2022-10-01 07:00:00,2027-09-15 07:00:00,ACTIVE,C11,,
public_queue,active,1529,CENTENNIAL FLATS,DCRT,Eastern,Delaney-Colorado River 500 kV Line,LA PAZ,AZ,solar,500.0,storage,267.0,,,500.0,2018-04-17,2018-04-16 07:00:00,2022-12-15 08:00:00,2026-04-15 07:00:00,ACTIVE,C11,,
public_queue,active,1532,KETTLE SOLAR ONE,SDGE,SDGE,Carrizo Gorge Switchyard 138 kV,SAN DIEGO,CA,solar,90.0,storage,90.0,,,90.0,2018-04-16,2018-04-16 07:00:00,2020-12-01 08:00:00,2026-10-31 07:00:00,ACTIVE,C11,,
public_queue,active,1534,VULCAN,SDGE,SDGE,Hassayampa Common Bus 500 kV,MARICOPA,AZ,storage,250.0,solar,250.0,,,250.0,2018-04-11,2018-04-16 07:00:00,2021-05-01 07:00:00,2027-12-31 08:00:00,ACTIVE,C11,,
public_queue,active,1539,IRVING STORAGE,PGAE,Northern,Moss Landing 500 kV,MONTEREY,CA,storage,782.79,,,,,750.0,2019-03-05,2019-05-07 07:00:00,2022-12-01 08:00:00,2025-11-30 08:00:00,ACTIVE,ISP,,
public_queue,active,1550,TANAGER STORAGE,PGAE,Northern,Los Esteros 230 kV,SANTA CLARA,CA,storage,200.0,,,,,200.0,2019-04-02,2019-04-15 07:00:00,2023-06-30 07:00:00,2027-12-15 08:00:00,ACTIVE,C12,,
public_queue,active,1552,CORMORANT STORAGE,PGAE,Northern,Martin 115 kV,SAN FRANCISCO,CA,storage,250.0,,,,,250.0,2019-04-02,2019-04-15 07:00:00,2023-06-30 07:00:00,2027-04-15 07:00:00,ACTIVE,C12,,
public_queue,active,1553,JEWELFLOWER STORAGE,PGAE,Northern,Metcalf 230 kV,SANTA CLARA,CA,storage,354.88,,,,,350.0,2019-04-05,2019-04-15 07:00:00,2022-12-31 08:00:00,2029-03-28 07:00:00,ACTIVE,C12,,
public_queue,active,1557,NOOSA ENERGY STORAGE,PGAE,Northern,Ripon 115 kV,SAN JOAQUIN,CA,storage,99.0,,,,,99.0,2019-04-15,2019-04-15 07:00:00,2022-12-16 08:00:00,2029-04-16 07:00:00,ACTIVE,C12,,
public_queue,active,1565,DYNAMO SOLAR,PGAE,Northern,Tulucay 60 kV,NAPA,CA,solar,24.5,,,,,24.5,2019-04-08,2019-04-15 07:00:00,2023-06-30 07:00:00,2027-07-16 07:00:00,ACTIVE,C12,,
public_queue,active,1568,AIR STATION 1,PGAE,Fresno,Henrietta-Lemoore NAS 70 kV,KINGS,CA,solar,21.05,storage,21.05,,,40.0,2019-04-16,2019-04-15 07:00:00,2021-12-31 08:00:00,2021-12-31 08:00:00,ACTIVE,C12,,
public_queue,active,1587,KINGSROAD HYBRID SOLAR,PGAE,Kern,Arco 230 kV,KERN,CA,storage,101.78,solar,101.78,,,100.0,2019-04-16,2019-04-15 07:00:00,2023-11-30 08:00:00,2026-01-15 08:00:00,ACTIVE,C12,,
public_queue,active,1593,PELICANS JAW HYBRID SOLAR,PGAE,Fresno,Gates-Midway 230 kV Line,KINGS,CA,storage,500.0,solar,500.0,,,500.0,2019-04-09,2019-04-15 07:00:00,2022-11-30 08:00:00,2028-01-24 08:00:00,ACTIVE,C12,,
public_queue,active,1596,BUTTONBUSH SOLAR HYBRID ENERGY CENTER,PGAE,Kern,Midway 500 kV,KERN,CA,storage,818.0,solar,818.0,,,800.0,2019-04-01,2019-04-15 07:00:00,2025-11-01 07:00:00,2026-12-01 08:00:00,ACTIVE,C12,,
public_queue,active,1604,ARATINA SOLAR CENTER 2,SCE,NOL,Kramer Substation 230kV,KERN,CA,storage,200.0,solar,200.0,,,200.0,2019-04-01,2019-04-15 07:00:00,2022-06-01 07:00:00,2026-07-01 07:00:00,ACTIVE,C12,,
public_queue,active,1608,AVOCET STORAGE,SCE,Metro,Hinson Substation 230kV,LOS ANGELES,CA,storage,200.0,,,,,200.0,2019-04-01,2019-04-15 07:00:00,2023-06-30 07:00:00,2026-04-15 07:00:00,ACTIVE,C12,,
public_queue,active,1611,COMMERCE ENERGY STORAGE,SCE,Metro,Laguna Bell Substation 230kV,LOS ANGELES,CA,storage,250.0,,,,,250.0,2019-04-09,2019-04-15 07:00:00,2023-01-01 08:00:00,2026-06-01 07:00:00,ACTIVE,C12,,
public_queue,active,1615,KESTREL STORAGE,SCE,Metro,Walnut Substation 220kV,LOS ANGELES,CA,storage,200.0,,,,,200.0,2019-04-01,2019-04-15 07:00:00,2023-06-30 07:00:00,2027-02-28 08:00:00,ACTIVE,C12,,
public_queue,active,1617,LOCKHART SOLAR 2,SCE,NOL,Kramer Substation 230kV,SAN BERNARDINO,CA,storage,59.7,solar,105.0,,,150.0,2019-04-05,2019-04-15 07:00:00,2022-12-01 08:00:00,2026-04-01 07:00:00,ACTIVE,C12,,
public_queue,active,1619,GOLDBACK SOLAR CENTER,SCE,Northern,Moorpark Substation 230 kV,VENTURA,CA,storage,500.0,,,,,500.0,2019-04-12,2019-04-15 07:00:00,2023-06-01 07:00:00,2026-03-31 07:00:00,ACTIVE,C12,,
public_queue,active,1625,ANGELENO SOLAR FARM,SCE,Northern,Vincent Substation 500kV,LOS ANGELES,CA,storage,1150.0,solar,1150.0,,,1150.0,2019-03-31,2019-04-15 07:00:00,2023-06-01 07:00:00,2028-12-31 08:00:00,ACTIVE,C12,,
public_queue,active,1629,HUMIDOR STORAGE 1,SCE,Northern,Vincent Substation 230 kV,LOS ANGELES,CA,storage,305.0,,,,,300.0,2019-04-11,2019-04-15 07:00:00,2021-12-01 08:00:00,2028-10-01 07:00:00,ACTIVE,C12,,
public_queue,active,1631,BELLEFIELD 2 SOLAR FARM,SCE,Northern,Windhub Substation 220kV,KERN,CA,storage,500.0,solar,500.0,,,500.0,2019-04-01,2019-04-15 07:00:00,2022-10-01 07:00:00,2024-09-01 07:00:00,ACTIVE,C12,,
public_queue,active,1632,SANBORN HYBRID 3,SCE,Northern,Windhub Substation 500kV,KERN,CA,storage,1393.88,solar,764.9,,,1400.0,2019-04-05,2019-04-15 07:00:00,2023-12-01 08:00:00,2026-07-01 07:00:00,ACTIVE,C12,,
public_queue,active,1636,CALYPSO SOLAR,SCE,Eastern,Colorado River Substation 230kV,RIVERSIDE,CA,storage,400.0,solar,400.0,,,400.0,2019-04-04,2019-04-15 07:00:00,2023-12-01 08:00:00,2031-10-28 07:00:00,ACTIVE,C12,,
public_queue,active,1642,OBERON,SCE,Eastern,Red Bluff Substation 500kV,RIVERSIDE,CA,storage,518.4,solar,518.4,,,500.0,2019-04-02,2019-04-15 07:00:00,2022-12-31 08:00:00,2026-04-15 07:00:00,ACTIVE,C12,,
public_queue,active,1643,LYCAN SOLAR,SCE,Eastern,Red Bluff Substation 500kV,RIVERSIDE,CA,solar,400.0,storage,400.0,,,400.0,2019-04-04,2019-04-15 07:00:00,2023-12-01 08:00:00,2030-04-01 07:00:00,ACTIVE,C12,,
public_queue,active,1645,MENIFEE POWER BANK,SCE,Eastern,Valley Substation 500kV,RIVERSIDE,CA,storage,680.0,,,,,680.0,2019-04-10,2019-04-15 07:00:00,2022-12-01 08:00:00,2025-10-01 07:00:00,ACTIVE,C12,,
public_queue,active,1646,DOUBLE BUTTE STORAGE,SCE,Eastern,Valley Substation 500 kV,RIVERSIDE,CA,storage,507.6,,,,,500.0,2019-04-05,2019-04-15 07:00:00,2022-12-31 08:00:00,2030-07-01 07:00:00,ACTIVE,C12,,
public_queue,active,1647,ARIDA 2 SOLAR FARM,SCE,EOP,Mohave Substation 500kV,CLARK,NV,storage,700.0,solar,700.0,,,700.0,2019-04-02,2019-04-15 07:00:00,2022-10-01 07:00:00,2029-05-31 07:00:00,ACTIVE,C12,,
public_queue,active,1649,BONANZA SOLAR,GLW,EOP,Innovation Substation 230 kV,CLARK/NYE,NV,storage,300.0,solar,300.0,,,300.0,2019-04-05,2019-04-15 07:00:00,2023-12-01 08:00:00,2028-09-30 07:00:00,ACTIVE,C12,,
public_queue,active,1650,ROUGH HAT HYBRID SOLAR,GLW,EOP,Trout Canyon Substation 230 kV,NYE,NV,solar,204.0,storage,200.0,,,200.0,2019-04-15,2019-04-15 07:00:00,2022-11-30 08:00:00,2028-07-31 07:00:00,ACTIVE,C12,,
public_queue,active,1654,YELLOW PINE 3,GLW,EOP,Trout Canyon Substation 230 kV,CLARK,NV,solar,261.954,storage,254.98,,,250.0,2019-04-09,2019-04-15 07:00:00,2025-03-15 07:00:00,2026-12-01 08:00:00,ACTIVE,C12,,
public_queue,active,1655,BONANZA PEAK SOLAR FARM,GLW,EOP,Trout Canyon Substation 230 kV,CLARK/NYE,NV,storage,200.0,solar,441.0,,,400.0,2019-04-12,2019-04-12 07:00:00,2022-12-16 08:00:00,2027-12-31 08:00:00,ACTIVE,C12,,
public_queue,active,1657,SANDPIPER STORAGE,SDGE,SDGE,Talega Substation 138 kV,ORANGE,CA,storage,200.0,,,,,200.0,2019-04-02,2019-04-15 07:00:00,2023-06-30 07:00:00,2026-04-15 07:00:00,ACTIVE,C12,,
public_queue,active,1660,CIMARRON WIND,SDGE,SDGE,East County Substation 230 kV,TECATE,MX,wind,300.0,,,,,300.0,2019-03-29,2019-04-15 07:00:00,2023-12-31 08:00:00,2025-12-31 08:00:00,ACTIVE,C12,,
public_queue,active,1662,VENTASSO ENERGY STORAGE,SDGE,,El Cajon Substation 69 kV,SAN DIEGO,CA,storage,50.774,,,,,50.0,2019-04-06,2019-04-15 07:00:00,2022-11-30 08:00:00,2026-01-31 08:00:00,ACTIVE,C12,,
public_queue,active,1663,HOODINI,SDGE,SDGE,Hoodoo Wash Switchyard 500 kV,YUMA,AZ,storage,450.0,solar,459.54,,,450.0,2019-04-13,2019-04-15 07:00:00,2023-05-31 07:00:00,2028-01-31 08:00:00,ACTIVE,C12,,
public_queue,active,1665,KINGSLEY SOLAR FARM,SDGE,SDGE,Imperial Valley Substation 230 kV,IMPERIAL,CA,storage,360.0,solar,360.0,,,360.0,2019-04-01,2019-04-15 07:00:00,2023-06-01 07:00:00,2030-01-31 08:00:00,ACTIVE,C12,,
public_queue,active,1667,SUNRISE BUTTE,SDGE,SDGE,Imperial Valley Substation 230 kV,IMPERIAL,CA,solar,0.0,storage,150.0,,,150.0,2019-04-12,2019-04-15 07:00:00,2022-12-31 08:00:00,2029-11-18 08:00:00,ACTIVE,C12,,
public_queue,active,1673,NIGHTHAWK STORAGE,SDGE,SDGE,Sycamore Canyon Substation 138 kV,SAN DIEGO,CA,storage,300.0,,,,,300.0,2019-04-02,2019-04-15 07:00:00,2023-06-30 07:00:00,2026-03-01 08:00:00,ACTIVE,C12,,
public_queue,active,1678,HARQUAHALA SUNRISE,DCRT,Eastern,Delaney Substation 500 kV,MARICOPA,AZ,storage,308.926,solar,308.926,,,300.0,2020-03-13,2020-04-15 07:00:00,2022-04-01 07:00:00,2030-04-01 07:00:00,ACTIVE,C13,,
public_queue,active,1687,CONAWAY HYBRID POWER PLANT,PGAE,Northern,Woodland-Davis 115 kV Line,YOLO,CA,storage,84.8117,solar,84.9957,,,80.0,2020-04-08,2020-04-15 07:00:00,2023-01-01 08:00:00,2023-01-01 08:00:00,ACTIVE,C13,,
public_queue,active,1690,DENALI ENERGY STORAGE,PGAE,Northern,Vierra 115 kV,SAN JOAQUIN,CA,storage,102.0,,,,,101.2,2020-04-14,2020-04-15 07:00:00,2023-06-15 07:00:00,2028-09-30 07:00:00,ACTIVE,C13,,
public_queue,active,1702,POTENTIA-VIRIDI,PGAE,Northern,Tesla 500 kV,SAN JOAQUIN,CA,wind,408.8,solar,410.04,storage,405.9,400.0,2020-04-13,2020-04-15 07:00:00,2024-12-15 08:00:00,2028-05-11 07:00:00,ACTIVE,C13,,
public_queue,active,1705,STEEL CITY BATTERY STORAGE,PGAE,Northern,Pittsburg 230 kV,CONTRA COSTA,CA,storage,675.0,,,,,220.0,2020-04-15,2020-04-15 07:00:00,2025-06-30 07:00:00,2029-03-01 08:00:00,ACTIVE,C13,,
public_queue,active,1709,ROSEMARY,PGAE,Northern,Crescent 70 kV,FRESNO,CA,solar,36.1746,storage,36.1746,,,35.0,2020-04-10,2020-04-15 07:00:00,2023-12-01 08:00:00,2028-04-30 07:00:00,ACTIVE,C13,,
public_queue,active,1718,GONZAGA HYBRID,PGAE,Fresno,Los Banos 70 kV,MERCED,CA,storage,54.94,wind,60.45,,,103.65,2020-04-14,2020-04-15 07:00:00,2024-07-01 07:00:00,2026-03-31 07:00:00,ACTIVE,C13,,
public_queue,active,1728,ZETA,PGAE,Fresno,Mercy Springs 70 kV,MERCED,CA,storage,77.4774,solar,77.4774,,,75.0,2020-04-10,2020-04-15 07:00:00,2023-12-01 08:00:00,2027-05-26 07:00:00,ACTIVE,C13,,
public_queue,active,1736,HAWKINS SOLAR HYBRID,PGAE,Kern,Arco 230 kV,KERN,CA,solar,250.0,storage,250.0,,,250.0,2020-04-01,2020-04-15 07:00:00,2024-04-01 07:00:00,2027-05-01 07:00:00,ACTIVE,C13,,
public_queue,active,1740,PUFF HYBRID SOLAR,PGAE,Kern,Arco 230 kV,KERN,CA,storage,101.8,solar,101.8,,,100.0,2020-04-14,2020-04-15 07:00:00,2024-11-30 08:00:00,2026-12-27 08:00:00,ACTIVE,C13,,
public_queue,active,1744,CRYSTAL FLATS,PGAE,Kern,Lamont 115 kV,KERN,CA,solar,103.455,storage,51.401,,,100.0,2020-04-02,2020-04-15 07:00:00,2023-10-31 07:00:00,2030-12-26 08:00:00,ACTIVE,C13,,
public_queue,active,1745,SUNRISE POWER IMPROVEMENT,PGAE,Kern,Midway 230 kV,KERN,CA,Natural Gas,655.7,,,,,35.0,2020-04-06,2020-04-15 07:00:00,2023-06-01 07:00:00,2024-05-11 07:00:00,ACTIVE,C13,,
public_queue,active,1750,WINDWALKER OFFSHORE,PGAE,Kern,Diablo Canyon 500 kV,SAN LUIS OBISPO,CA,wind,1028.94,,,,,1000.0,2020-04-11,2020-04-15 07:00:00,2027-03-31 07:00:00,2028-02-12 08:00:00,ACTIVE,C13,,
public_queue,active,1751,WINSTON HYBRID PV AND BESS,PGAE,Kern,Midway 115 kV,KERN,CA,storage,102.0,solar,204.0,,,200.0,2020-04-08,2020-04-15 07:00:00,2025-03-01 08:00:00,2028-12-10 08:00:00,ACTIVE,C13,,
public_queue,active,1757,COBALT,SCE,Eastern,Colorado River Substation 220kV,RIVERSIDE,CA,storage,256.202,solar,256.41,,,250.0,2020-04-11,2020-04-15 07:00:00,2023-10-31 07:00:00,2027-05-31 07:00:00,ACTIVE,C13,,
public_queue,active,1758,DESERT SANDS,SCE,Eastern,Devers Substation 230kV,RIVERSIDE,CA,storage,300.0,,,,,300.0,2020-04-15,2020-04-15 07:00:00,2024-11-30 08:00:00,2035-03-31 07:00:00,ACTIVE,C13,,
public_queue,active,1761,GRACE ENERGY CENTER,SCE,Eastern,Colorado River Substation 230kV,RIVERSIDE,CA,solar,508.56,storage,508.56,,,500.0,2020-04-14,2020-04-15 07:00:00,2024-11-30 08:00:00,2027-01-13 08:00:00,ACTIVE,C13,,
public_queue,active,1764,SAPPHIRE SOLAR,SCE,Eastern,Red Bluff Substation 230kV,RIVERSIDE,CA,storage,117.0,solar,117.0,,,117.0,2020-04-07,2020-04-15 07:00:00,2024-12-01 08:00:00,2034-12-31 08:00:00,ACTIVE,C13,,
public_queue,active,1766,COMMERCE ENERGY STORAGE 2,SCE,Metro,Laguna Bell Substation 230kV,LOS ANGELES,CA,storage,250.0,,,,,250.0,2020-04-14,2020-04-15 07:00:00,2023-12-01 08:00:00,2026-03-15 07:00:00,ACTIVE,C13,,
public_queue,active,1768,ROADHOUSE STORAGE,SCE,Metro,Mira Loma Substation 230kV,SAN BERNARDINO,CA,storage,312.96,,,,,300.0,2020-04-15,2020-04-15 07:00:00,2024-11-30 08:00:00,2027-06-12 07:00:00,ACTIVE,C13,,
public_queue,active,1774,OVERNIGHT SOLAR,SCE,NOL,Kramer Substation 230kV,SAN BERNARDINO,CA,solar,150.0,storage,150.0,,,150.0,2020-04-09,2020-04-15 07:00:00,2024-10-31 07:00:00,2027-05-01 07:00:00,ACTIVE,C13,,
public_queue,active,1775,SEGS EXPANSION 2 HYBRID,SCE,NOL,Kramer Junction Substation 230kV,SAN BERNARDINO,CA,storage,45.0,solar,100.0,,,100.0,2020-04-11,2020-04-15 07:00:00,2023-12-15 08:00:00,2026-11-02 08:00:00,ACTIVE,C13,,
public_queue,active,1779,BELLEFIELD 3 SOLAR FARM,SCE,Northern,Windhub Substation 230kV,KERN,CA,storage,150.0,solar,150.0,,,150.0,2020-04-01,2020-04-15 07:00:00,2023-04-01 07:00:00,2027-04-01 07:00:00,ACTIVE,C13,,
public_queue,active,1782,WILLOW ROCK ENERGY STORAGE,SCE,Northern,Whirlwind Substation 230kV,KERN,CA,storage,108.0,Other,512.0,,,500.0,2020-04-15,2020-04-15 07:00:00,2023-06-01 07:00:00,2030-07-01 07:00:00,ACTIVE,C13,,
public_queue,active,1783,SHOALS ENERGY STORAGE,SCE,Northern,Mandalay Switchyard 220kV,VENTURA,CA,storage,409.0,,,,,400.0,2020-04-15,2020-04-15 07:00:00,2023-07-01 07:00:00,2030-10-08 07:00:00,ACTIVE,C13,,
public_queue,active,1784,KEYHOLE WIND,SCE,Northern,Whirlwind Substation 230kV,KERN,CA,wind,100.0,,,,,100.0,2020-04-06,2020-04-15 07:00:00,2024-12-01 08:00:00,2028-06-28 07:00:00,ACTIVE,C13,,
public_queue,active,1789,REXFORD 2 SOLAR FARM,SCE,Northern,Vestal Substation 230kV,TULARE,CA,storage,200.0,solar,200.0,,,200.0,2020-04-01,2020-04-15 07:00:00,2023-04-01 07:00:00,2027-07-01 07:00:00,ACTIVE,C13,,
public_queue,active,1790,SANBORN HYBRID 4,SCE,Northern,Windhub Substation 230kV,KERN,CA,storage,50.0,solar,50.0,,,100.0,2020-04-10,2020-04-15 07:00:00,2022-12-15 08:00:00,2025-10-01 07:00:00,ACTIVE,C13,,
public_queue,active,1791,SANBORN 5 HYBRID,SCE,Northern,Windhub Substation 230kV,KERN,CA,solar,560.33,,,,,550.0,2020-04-10,2020-04-15 07:00:00,2024-12-15 08:00:00,2027-03-31 07:00:00,ACTIVE,C13,,
public_queue,active,1792,SEQUOIA,SCE,Northern,Vestal Substation 230 kV,TULARE,CA,storage,200.0,solar,200.0,,,200.0,2020-04-03,2020-04-15 07:00:00,2023-10-31 07:00:00,2031-01-01 08:00:00,ACTIVE,C13,,
public_queue,active,1795,ARIDA 3 SOLAR FARM,SCE,EOP,Mohave Substation 500kV,CLARK,NV,storage,450.0,solar,450.0,,,450.0,2020-04-01,2020-04-15 07:00:00,2025-04-01 07:00:00,2030-07-01 07:00:00,ACTIVE,C13,,
public_queue,active,1796,DELAMAR ENERGY STORAGE,SCE,EOP,Eldorado Substation 230kV,CLARK,NV,storage,256.29,,,,,250.0,2020-04-14,2020-04-15 07:00:00,2024-08-01 07:00:00,2027-06-01 07:00:00,ACTIVE,C13,,
public_queue,active,1798,CALVADA SPRINGS SOLAR,GLW,EOP,Trout Canyon Substation 230 kV,INYO,CA,solar,250.0,storage,250.0,,,250.0,2020-04-08,2020-04-15 07:00:00,2022-12-16 08:00:00,2027-12-31 08:00:00,ACTIVE,C13,,
public_queue,active,1799,ROUGH HAT 2,GLW,EOP,Trout Canyon Substation 230 kV,CLARK,NV,storage,203.8,solar,203.8,,,200.0,2020-04-02,2020-04-15 07:00:00,2024-09-30 07:00:00,2027-12-01 08:00:00,ACTIVE,C13,,
public_queue,active,1800,PURPLE SAGE ENERGY CENTER,GLW,EOP,Trout Canyon Substation 230 kV,CLARK,NV,storage,408.24,solar,409.2,,,400.0,2020-03-31,2020-04-15 07:00:00,2024-12-31 08:00:00,2028-05-01 07:00:00,ACTIVE,C13,,
public_queue,active,1801,WATER ROCK SOLAR 1,GLW,EOP,Gamebird Substation 230 kV,NYE,NV,solar,200.0,storage,200.0,,,200.0,2020-04-02,2020-04-15 07:00:00,2025-12-01 08:00:00,2027-12-01 08:00:00,ACTIVE,C13,,
public_queue,active,1806,CAPTIVA ENERGY STORAGE,SDGE,SDGE,Trabuco - Capistrano 138 kV Line,ORANGE,CA,storage,256.875,,,,,250.0,2020-04-14,2020-04-15 07:00:00,2024-06-01 07:00:00,2028-06-01 07:00:00,ACTIVE,C13,,
public_queue,active,1810,EAST FIELD ENERGY STORAGE,SDGE,SDGE,Otay Mesa Switchyard 230 kV,SAN DIEGO,CA,storage,312.96,,,,,300.01,2020-04-15,2020-04-15 07:00:00,2024-11-30 08:00:00,2030-06-25 07:00:00,ACTIVE,C13,,
public_queue,active,1812,DATELAND ENERGY COMPLEX,SDGE,SDGE,Hoodoo Wash Switchyard 500 kV,YUMA,AZ,solar,237.5,storage,112.5,,,350.0,2020-04-01,2020-04-15 07:00:00,2024-12-01 08:00:00,2027-06-01 07:00:00,ACTIVE,C13,,
public_queue,active,1818,SADDLE MOUNTAIN SOLAR,SDGE,SDGE,Hassayampa Common Bus 500 kV,MARICOPA,AZ,solar,125.0,,,,,125.0,2020-04-06,2020-04-15 07:00:00,2023-02-10 08:00:00,2025-12-31 08:00:00,ACTIVE,C13,,
public_queue,active,1820,SCAFELL STORAGE,SDGE,SDGE,Creelman Substation 69 kV,SAN DIEGO,CA,storage,52.0,,,,,50.0,2020-04-12,2020-04-15 07:00:00,2022-11-15 08:00:00,2029-06-30 07:00:00,ACTIVE,C13,,
public_queue,active,1821,SEGURO STORAGE,SDGE,SDGE,Escondido Substation 230 kV,SAN DIEGO,CA,storage,407.0,,,,,400.0,2020-04-15,2020-04-15 07:00:00,2025-10-30 07:00:00,2032-05-14 07:00:00,ACTIVE,C13,,
public_queue,active,1824,VIENTO FRONTERIZO,SDGE,SDGE,East County Substation 500 kV,MUNICIPALITY OF TECATE,MX,wind,1001.0,,,,,972.82,2020-04-11,2020-04-15 07:00:00,2024-09-30 07:00:00,2032-08-28 07:00:00,ACTIVE,C13,,
public_queue,active,1842,TOLENAS,PGAE,NGBA,Lambie 230 kV,SOLANO,CA,storage,417.3487,,,,,400.0,2021-04-06,2021-04-15 07:00:00,2026-06-01 07:00:00,2031-02-18 08:00:00,ACTIVE,C14,,
public_queue,active,1843,BRUSHY,PGAE,NGBA,Lambie 230 kV,SOLANO,CA,storage,400.0,,,,,400.0,2021-04-06,2021-04-15 07:00:00,2026-06-01 07:00:00,2031-02-18 08:00:00,ACTIVE,C14,,
public_queue,active,1846,WILDHORSE ENERGY CENTER,PGAE,NGBA,Fulton 230 kV,SONOMA,CA,storage,121.55,,,,,120.0,2021-04-10,2021-04-15 07:00:00,2025-04-01 07:00:00,2030-05-04 07:00:00,ACTIVE,C14,,
public_queue,active,1850,HIGH WINDS STORAGE,PGAE,,Birds Landing 230 kV,SOLANO,CA,storage,120.62,,,,,100.0,2021-04-09,2021-04-15 07:00:00,2024-03-30 07:00:00,2031-03-16 07:00:00,ACTIVE,C14,,
public_queue,active,1854,CORBY 2,PGAE,,Vaca-Dixon 230 kV,SOLANO,CA,storage,475.96,,,,,400.0,2021-04-09,2021-04-15 07:00:00,2025-11-30 08:00:00,2031-03-16 07:00:00,ACTIVE,C14,,
public_queue,active,1856,ARGES BESS,PGAE,NGBA,Vaca-Dixon 115 kV,SOLANO,CA,storage,102.15,,,,,100.0,2021-04-15,2021-04-15 07:00:00,2024-06-01 07:00:00,2029-06-18 07:00:00,ACTIVE,C14,,
public_queue,active,1859,MAYACAMAS GEOTHERMAL,PGAE,NGBA,Geysers #3-Cloverdale 115 kV Line,SONOMA,CA,Geothermal,53.0,,,,,53.0,2021-04-15,2021-04-15 07:00:00,2024-02-01 08:00:00,2030-10-19 07:00:00,ACTIVE,C14,,
public_queue,active,1862,VERBENA ENERGY STORAGE,PGAE,,at Switch 125 outside Harter Sub,SUTTER,CA,storage,50.5,,,,,49.2,2021-04-15,2021-04-15 07:00:00,2023-12-31 08:00:00,2028-03-01 08:00:00,ACTIVE,C14,,
public_queue,active,1864,TOWNSHIP POWER BANK,PGAE,NGBA,Greenleaf #1 115 kV Tap,SUTTER,CA,storage,50.5,,,,,49.0,2021-04-09,2021-04-15 07:00:00,2025-04-01 07:00:00,2028-03-01 08:00:00,ACTIVE,C14,,
public_queue,active,1865,SEAHAWK STORAGE,PGAE,GBAY,Green Valley 115 kV,SANTA CRUZ,CA,storage,203.699,,,,,200.0,2021-03-24,2021-04-15 07:00:00,2025-06-01 07:00:00,2029-09-18 07:00:00,ACTIVE,C14,,
public_queue,active,1866,TOKAY STORAGE,PGAE,GBAY,Santa Teresa 115 kV,SANTA CLARA,CA,storage,101.888,,,,,100.0,2021-03-24,2021-04-15 07:00:00,2025-06-01 07:00:00,2030-03-18 07:00:00,ACTIVE,C14,,
